date,Revenue,COGS,active_promos_count,max_discount_value,promo_type_percentage,promo_type_fixed,promo_channel_email,promo_channel_online,promo_channel_all_channels,promo_channel_in_store,promo_channel_social_media,day_of_week,day_of_month,month,year_trend,is_weekend,is_tet_window,is_mega_sale,is_payday,COGS_lag_1d,gross_margin_lag_1d,margin_rate_lag_1d,total_quantity_lag_1d,avg_unit_price_lag_1d,total_discount_lag_1d,unique_items_lag_1d,order_count_lag_1d,unique_customers_lag_1d,unique_zips_lag_1d,orders_payment_apple_pay_lag_1d,orders_payment_bank_transfer_lag_1d,orders_payment_cod_lag_1d,orders_payment_credit_card_lag_1d,orders_payment_paypal_lag_1d,orders_device_desktop_lag_1d,orders_device_mobile_lag_1d,orders_device_tablet_lag_1d,orders_source_direct_lag_1d,orders_source_email_campaign_lag_1d,orders_source_organic_search_lag_1d,orders_source_paid_search_lag_1d,orders_source_referral_lag_1d,orders_source_social_media_lag_1d,orders_status_cancelled_lag_1d,orders_status_created_lag_1d,orders_status_delivered_lag_1d,orders_status_paid_lag_1d,orders_status_returned_lag_1d,orders_status_shipped_lag_1d,orders_region_Central_lag_1d,orders_region_East_lag_1d,orders_region_West_lag_1d,total_payment_value_lag_1d,avg_installments_lag_1d,total_shipping_fee_lag_1d,avg_delivery_days_lag_1d,return_quantity_lag_1d,refund_amount_lag_1d,avg_rating_lag_1d,total_reviews_lag_1d,total_sessions_lag_1d,total_unique_visitors_lag_1d,total_page_views_lag_1d,avg_session_duration_sec_lag_1d,qty_category_Casual_lag_1d,qty_category_GenZ_lag_1d,qty_category_Outdoor_lag_1d,qty_category_Streetwear_lag_1d,qty_segment_Activewear_lag_1d,qty_segment_All-weather_lag_1d,qty_segment_Balanced_lag_1d,qty_segment_Everyday_lag_1d,qty_segment_Performance_lag_1d,qty_segment_Premium_lag_1d,qty_segment_Standard_lag_1d,qty_segment_Trendy_lag_1d,order_count_lag_7d,order_count_lag_30d,total_quantity_lag_7d,total_quantity_lag_30d,total_sessions_lag_7d,total_sessions_lag_30d,return_quantity_lag_7d,return_quantity_lag_30d,refund_amount_lag_7d,refund_amount_lag_30d,COGS_lag_7d,COGS_lag_30d,gross_margin_lag_7d,gross_margin_lag_30d,revenue_lag_1d,revenue_lag_7d,revenue_lag_8d,revenue_lag_14d,revenue_lag_30d,revenue_lag_31d,revenue_lag_90d,revenue_lag_365d,revenue_rmean_7d,revenue_rstd_7d,revenue_rmean_14d,revenue_rstd_14d,revenue_rmean_30d,revenue_rstd_30d,order_count_rmean_7d,sessions_rmean_7d,revenue_wow,revenue_mom,discount_rate_lag_1d,avg_order_value_lag_1d
2020-03-03,943222.71,762767.07,0,0.0,0,0,0,0,0,0,0,1,3,3,8,0,0,0,1,597321.16,126570.37,0.1748471487157751,136.0,5592.701379310345,0.0,25.0,27.0,27.0,27.0,2.0,1.0,3.0,19.0,2.0,11.0,13.0,3.0,1.0,6.0,7.0,9.0,1.0,3.0,4.0,0.0,19.0,0.0,3.0,1.0,6.0,11.0,10.0,723891.53,3.259259259259259,99.8,4.260869565217392,7.0,40096.520000000004,3.5,14.0,30765.0,24633.0,99703.0,278.5,19.0,0.0,48.0,69.0,33.0,19.0,4.0,49.0,16.0,15.0,0.0,0.0,110.0,41.0,563.0,190.0,20953.0,20865.0,15.0,8.0,141020.6,87467.93,3094926.07,845764.23,788457.1000000001,247350.6499999999,723891.53,3883383.17,4913668.98,1906269.53,1093114.88,1463943.76,808148.29,1915592.53,1978482.9828571428,1502919.3845497756,2413484.540714286,1343867.508250729,2076094.3183333331,1048505.6750287422,53.857142857142854,24610.0,-0.852678002334622,-0.5055195767902997,0.0,26810.797407407408
2020-03-04,1909614.63,1505586.81,0,0.0,0,0,0,0,0,0,0,2,4,3,8,0,0,0,1,762767.07,180455.64,0.19131816705303886,171.0,6088.092,0.0,26.0,30.0,30.0,30.0,3.0,1.0,3.0,20.0,3.0,18.0,11.0,1.0,1.0,3.0,9.0,3.0,4.0,10.0,1.0,1.0,27.0,0.0,1.0,0.0,5.0,17.0,8.0,943222.71,3.6666666666666665,82.43,4.75,8.0,23892.51,4.125,8.0,34111.0,24045.0,136681.0,192.6,20.0,9.0,65.0,77.0,55.0,20.0,21.0,37.0,19.0,10.0,0.0,9.0,96.0,43.0,491.0,179.0,22835.0,23887.0,9.0,12.0,82764.22,47968.92,3155920.72,1043180.49,620095.48,272891.9099999999,943222.71,3776016.2,3883383.17,2587869.93,1316072.4,1093114.88,584316.21,2386338.6,1558460.0600000003,1275459.6804181384,2344695.4821428573,1395484.3144991132,2071097.9126666666,1053695.6465165657,42.42857142857143,26489.714285714286,-0.7571131488423276,-0.1371238949743324,0.0,31440.756999999998
2020-03-05,2333220.72,1843371.65,0,0.0,0,0,0,0,0,0,0,3,5,3,8,0,0,0,1,1505586.81,404027.81999999983,0.21157557847155783,292.0,6594.737462686567,0.0,56.0,65.0,65.0,65.0,5.0,3.0,10.0,39.0,8.0,26.0,32.0,7.0,4.0,9.0,16.0,16.0,7.0,13.0,1.0,0.0,56.0,2.0,5.0,1.0,19.0,26.0,20.0,1909614.63,3.4923076923076923,216.12,4.693548387096774,12.0,64643.380000000005,4.25,12.0,30135.0,23498.0,131222.0,229.6,26.0,13.0,70.0,183.0,52.0,22.0,59.0,76.0,48.0,22.0,0.0,13.0,73.0,35.0,357.0,142.0,21063.0,24648.0,7.0,0.0,30229.279999999995,0.0,2267130.6,806175.81,532671.6000000001,223441.06999999995,1909614.63,2799802.2,3776016.2,2179252.94,1029616.88,1316072.4,1028672.61,3341337.75,1291831.2642857141,863027.8359054523,2296248.675,1398163.530885256,2090882.6536666667,1044562.7891802563,38.0,27532.571428571428,-0.49427795622275145,0.45099512002531167,0.0,29378.686615384613
2020-03-06,1511362.89,1171921.71,0,0.0,0,0,0,0,0,0,0,4,6,3,8,0,0,0,0,1843371.65,489849.0700000003,0.20994544828146403,362.0,6091.846266666666,0.0,63.0,69.0,69.0,69.0,11.0,1.0,14.0,31.0,12.0,29.0,29.0,11.0,5.0,6.0,30.0,16.0,5.0,7.0,8.0,1.0,55.0,2.0,2.0,1.0,18.0,35.0,16.0,2333220.72,3.2028985507246377,325.01,4.5,8.0,21575.719999999998,3.75,8.0,31540.0,24232.0,142833.0,292.1,10.0,30.0,117.0,205.0,98.0,10.0,76.0,71.0,58.0,19.0,0.0,30.0,44.0,42.0,211.0,217.0,20116.0,22633.0,1.0,6.0,10087.08,17980.18,1198881.14,1282491.8,452708.14000000013,301939.6199999999,2333220.72,1651589.28,2799802.2,1875282.27,1584431.42,1029616.88,1004670.88,2432557.33,1225176.7671428572,735789.6183550252,2307246.3735714285,1397777.9620949202,2134336.115,1025839.0643532854,37.42857142857143,29029.285714285714,-0.16664801534908427,1.2661057382819911,0.0,33814.79304347826
2020-03-07,1871812.61,1532326.46,0,0.0,0,0,0,0,0,0,0,5,7,3,8,1,0,0,0,1171921.71,339441.17999999993,0.22459277136280617,225.0,6788.3111320754715,0.0,43.0,49.0,48.0,48.0,4.0,0.0,9.0,34.0,2.0,21.0,25.0,3.0,5.0,7.0,10.0,8.0,4.0,15.0,6.0,1.0,40.0,1.0,1.0,0.0,15.0,19.0,15.0,1511362.8900000001,3.7551020408163267,175.60999999999999,4.487804878048781,18.0,151728.56,3.75,8.0,30909.0,23375.0,129691.0,149.7,9.0,1.0,69.0,146.0,57.0,6.0,49.0,72.0,25.0,15.0,0.0,1.0,8.0,48.0,43.0,205.0,20524.0,20899.0,4.0,8.0,24133.24,34064.45,389641.44,1176781.21,50863.640000000014,249660.51,1511362.89,440505.08,1651589.28,2816611.42,1426441.72,1584431.42,992442.58,2666858.91,1205144.4257142858,724060.7683690746,2281252.132142857,1409761.56553457,2131900.4973333334,1027275.4438927241,38.142857142857146,30571.14285714286,-0.0849039114615712,-0.04611656211664878,0.0,30844.140612244897
2020-03-08,2407053.63,1849597.49,0,0.0,0,0,0,0,0,0,0,6,8,3,8,1,0,0,0,1532326.46,339486.15000000014,0.1813675942700269,274.0,6825.16,0.0,46.0,50.0,50.0,50.0,8.0,3.0,6.0,22.0,11.0,25.0,18.0,7.0,2.0,7.0,21.0,7.0,1.0,12.0,3.0,0.0,44.0,2.0,1.0,0.0,19.0,19.0,12.0,1871812.6099999999,2.98,137.67,4.311111111111111,7.0,16816.19,3.3333333333333335,12.0,29059.0,20692.0,159126.0,125.3,31.0,13.0,78.0,152.0,55.0,27.0,46.0,81.0,24.0,27.0,1.0,13.0,19.0,42.0,90.0,218.0,36014.0,22577.0,2.0,4.0,22302.87,40601.72,436323.03,1149577.39,137870.39,309809.4700000002,1871812.61,574193.42,440505.08,3660447.62,1459386.86,1426441.72,1419175.87,3019892.33,1409616.93,672395.4790659057,2213766.502857143,1404767.447069956,2146746.1936666667,1019920.7554199735,44.142857142857146,31790.428571428572,3.2492418248615884,0.3122250869106662,0.0,37436.2522
2020-03-09,2614688.4,2090705.98,0,0.0,0,0,0,0,0,0,0,0,9,3,8,0,0,0,0,1849597.49,557456.1399999999,0.23159273771561123,298.0,8140.0259090909085,0.0,49.0,63.0,63.0,62.0,7.0,2.0,8.0,37.0,9.0,27.0,26.0,10.0,8.0,5.0,23.0,7.0,7.0,13.0,3.0,0.0,56.0,1.0,1.0,2.0,23.0,31.0,9.0,2407053.63,3.6031746031746033,121.64,4.728813559322034,10.0,77970.88,4.153846153846154,13.0,35044.0,24718.0,166817.0,183.1,5.0,12.0,80.0,201.0,76.0,5.0,87.0,68.0,39.0,4.0,7.0,12.0,27.0,70.0,136.0,324.0,30765.0,19524.0,7.0,0.0,40096.520000000004,0.0,597321.16,1826022.53,126570.37,358189.5599999998,2407053.63,723891.53,574193.42,4913668.98,2184212.09,1459386.86,902926.09,2681616.97,1671454.1028571427,649324.0941454705,2124238.3607142856,1344106.5138665545,2178335.086,1012546.6943174619,50.42857142857143,31651.85714285714,3.192060630022545,0.6493595330850106,0.0,38207.200476190475
2020-03-10,2160515.74,1668007.68,0,0.0,0,0,0,0,0,0,0,1,10,3,8,0,0,0,0,2090705.98,523982.4199999999,0.2003995657761743,417.0,6143.124047619048,0.0,68.0,77.0,77.0,76.0,6.0,3.0,13.0,48.0,7.0,25.0,41.0,11.0,5.0,13.0,20.0,23.0,6.0,10.0,5.0,0.0,66.0,1.0,3.0,2.0,24.0,29.0,24.0,2614688.4,3.1948051948051948,248.76,4.633802816901408,17.0,92531.26000000001,4.133333333333334,15.0,29433.0,22867.0,103715.0,268.6,41.0,4.0,133.0,239.0,123.0,33.0,73.0,100.0,57.0,18.0,9.0,4.0,30.0,62.0,171.0,314.0,34111.0,23566.0,8.0,7.0,23892.51,41130.19,762767.07,1523755.95,180455.64,532027.6300000001,2614688.4,943222.71,723891.53,3883383.17,2055783.58,2184212.09,1013400.28,2420084.85,1941567.9414285715,578909.3747066382,1960025.462142857,1094327.5407744222,2192684.2963333335,1015678.2364062573,57.57142857142857,31461.571428571428,2.6119892161191607,0.19708539842392325,0.0,33956.99220779221
2020-03-11,3433278.78,2692451.6,0,0.0,0,0,0,0,0,0,0,2,11,3,8,0,0,0,0,1668007.68,492508.0600000003,0.22795856141274873,349.0,6141.064507042253,0.0,55.0,67.0,67.0,66.0,8.0,2.0,11.0,33.0,13.0,30.0,27.0,10.0,9.0,6.0,20.0,14.0,2.0,16.0,9.0,2.0,52.0,1.0,2.0,1.0,23.0,23.0,21.0,2160515.7399999998,3.4925373134328357,213.11,4.2,15.0,197655.7,3.875,16.0,27971.0,20293.0,135928.0,133.6,28.0,17.0,107.0,197.0,87.0,28.0,81.0,67.0,34.0,20.0,15.0,17.0,65.0,69.0,292.0,329.0,30135.0,23762.0,12.0,4.0,64643.380000000005,45858.09,1505586.81,1847054.74,404027.81999999983,444943.42999999993,2160515.74,1909614.63,943222.71,3776016.2,2291998.17,2055783.58,928048.97,3925730.26,2115466.9457142856,376469.40475102334,1836963.5028571428,948564.0160094079,2196175.3683333336,1015371.4030826549,62.857142857142854,30584.428571428572,1.2905679826135656,0.050945129156056465,0.0,32246.503582089557
2020-03-12,4588363.52,3791750.44,0,0.0,0,0,0,0,0,0,0,3,12,3,8,0,0,0,0,2692451.6,740827.1799999997,0.21577833536721994,498.0,6711.417181818182,0.0,82.0,104.0,104.0,100.0,12.0,2.0,21.0,53.0,16.0,54.0,37.0,13.0,6.0,13.0,31.0,19.0,10.0,25.0,13.0,2.0,79.0,4.0,5.0,1.0,36.0,47.0,21.0,3433278.78,3.2788461538461537,298.82,4.682352941176471,9.0,37032.2,4.2727272727272725,11.0,35255.0,24851.0,118816.0,168.1,35.0,7.0,153.0,303.0,129.0,28.0,113.0,110.0,66.0,31.0,14.0,7.0,69.0,39.0,362.0,195.0,31540.0,21057.0,8.0,1.0,21575.719999999998,1764.6,1843371.65,971610.69,489849.0700000003,241738.68000000017,3433278.78,2333220.72,1909614.63,2799802.2,1213349.37,2291998.17,1377941.74,5148543.25,2333133.2528571426,607313.4531310288,1812482.2585714285,897730.663109037,2234218.055333333,1040162.768439032,68.42857142857143,31315.85714285714,0.7978909074445036,0.4979413268903264,0.0,33012.29596153846
2020-03-13,3021810.51,2369481.88,0,0.0,0,0,0,0,0,0,0,4,13,3,8,0,0,0,0,3791750.44,796613.0799999996,0.17361594750016662,632.0,7033.580882352941,0.0,93.0,127.0,127.0,125.0,12.0,2.0,19.0,72.0,22.0,56.0,56.0,15.0,13.0,15.0,33.0,27.0,9.0,30.0,15.0,1.0,99.0,4.0,6.0,2.0,40.0,61.0,26.0,4588363.5200000005,3.440944881889764,413.9,4.392523364485982,4.0,4227.09,3.9166666666666665,12.0,35504.0,25961.0,146780.0,136.1,27.0,19.0,174.0,412.0,164.0,27.0,123.0,165.0,119.0,10.0,5.0,19.0,49.0,43.0,225.0,198.0,30909.0,22053.0,18.0,5.0,151728.56,33138.590000000004,1171921.71,1096334.73,339441.17999999993,224671.0,4588363.52,1511362.89,2333220.72,1651589.28,1321005.73,1213349.37,1133983.1,4367141.68,2655296.5100000002,1046622.9170161252,1940236.6385714284,1142843.4186307664,2346718.5270000002,1106350.8870484757,76.71428571428571,31882.14285714286,0.9665364192376961,2.781568304601336,0.0,36128.84661417323
2020-03-14,2973651.06,2401421.48,0,0.0,0,0,0,0,0,0,0,5,14,3,8,1,0,0,0,2369481.88,652328.6299999999,0.21587344005895326,432.0,6992.710412371134,0.0,84.0,92.0,92.0,92.0,12.0,7.0,9.0,45.0,19.0,46.0,35.0,11.0,8.0,16.0,26.0,19.0,6.0,17.0,5.0,0.0,78.0,2.0,5.0,2.0,27.0,32.0,33.0,3021810.51,3.369565217391304,323.56,4.5058823529411764,12.0,140752.47,4.133333333333334,15.0,29460.0,21021.0,136446.0,273.6,28.0,6.0,117.0,281.0,77.0,28.0,95.0,109.0,63.0,40.0,14.0,6.0,50.0,48.0,274.0,229.0,29059.0,23540.0,7.0,2.0,16816.19,22773.24,1532326.46,1352362.12,339486.15000000014,229069.6299999999,3021810.51,1871812.61,1511362.89,440505.08,1581431.75,1321005.73,1178357.1,3296671.21,2871074.7414285713,919451.2721963247,2038109.5835714284,1174457.6878865133,2403412.0196666666,1095501.6824799315,82.85714285714286,31675.14285714286,0.9993944075204864,1.2875074962770978,0.0,32845.76641304348
2020-03-15,3221293.98,2639677.91,0,0.0,0,0,0,0,0,0,0,6,15,3,8,1,0,0,1,2401421.48,572229.5800000001,0.19243333143465732,426.0,7137.535869565218,0.0,72.0,90.0,90.0,85.0,10.0,2.0,18.0,45.0,15.0,36.0,46.0,8.0,9.0,17.0,17.0,21.0,11.0,15.0,8.0,1.0,71.0,2.0,6.0,2.0,33.0,39.0,18.0,2973651.06,3.1333333333333333,266.67,4.962025316455696,17.0,153951.19,4.444444444444445,9.0,35810.0,29278.0,172678.0,248.5,24.0,7.0,128.0,267.0,93.0,22.0,100.0,110.0,57.0,37.0,0.0,7.0,63.0,60.0,298.0,295.0,35044.0,19576.0,10.0,8.0,77970.88,71998.39,1849597.49,1651978.34,557456.1399999999,385561.33999999985,2973651.06,2407053.63,1871812.61,574193.42,2037539.68,1581431.75,2441615.29,2593942.24,3028480.2342857146,807352.2074466553,2219048.582142857,1102309.2542369822,2449819.3299999996,1088949.2879329743,88.57142857142857,32639.571428571428,0.5886478401275435,0.8803537111228481,0.0,33040.56733333333
2020-03-16,3825962.41,3158330.02,0,0.0,0,0,0,0,0,0,0,0,16,3,8,0,0,0,1,2639677.91,581616.0699999998,0.18055355196112832,531.0,5943.37649122807,0.0,90.0,104.0,103.0,102.0,8.0,4.0,20.0,50.0,22.0,39.0,49.0,16.0,5.0,20.0,37.0,25.0,4.0,13.0,14.0,1.0,80.0,2.0,5.0,2.0,28.0,46.0,30.0,3221293.98,3.4326923076923075,331.07,4.517241379310345,17.0,48830.159999999996,3.6666666666666665,12.0,33227.0,25808.0,175710.0,166.9,31.0,20.0,196.0,284.0,154.0,29.0,57.0,144.0,78.0,44.0,5.0,20.0,77.0,62.0,417.0,294.0,29433.0,23915.0,17.0,8.0,92531.26000000001,61738.45,2090705.98,1579252.08,523982.4199999999,442479.57999999984,3221293.98,2614688.4,2407053.63,723891.53,2021731.66,2037539.68,1509802.09,3647905.41,3144800.2842857144,760175.3261597172,2408127.193571429,1022611.7103015217,2489277.8066666666,1094925.5286180363,94.42857142857143,32380.0,0.33827262502663896,0.5809723911732605,0.0,30973.980576923077
2020-03-17,3337087.52,2593918.94,0,0.0,0,0,0,0,0,0,0,1,17,3,8,0,0,0,1,3158330.02,667632.3900000001,0.17450050953323404,505.0,7238.552972972973,0.0,79.0,104.0,103.0,101.0,9.0,6.0,13.0,65.0,11.0,33.0,57.0,14.0,4.0,10.0,30.0,24.0,13.0,23.0,10.0,2.0,77.0,1.0,9.0,5.0,23.0,61.0,20.0,3825962.41,3.125,259.87,4.373626373626373,11.0,45733.899999999994,4.333333333333333,12.0,30813.0,23661.0,127284.0,102.6,17.0,15.0,140.0,333.0,107.0,17.0,113.0,150.0,56.0,33.0,14.0,15.0,67.0,88.0,349.0,403.0,27971.0,23340.0,15.0,3.0,197655.7,3199.92,1668007.68,2254151.72,492508.0600000003,596389.2199999997,3825962.41,2160515.74,2614688.4,943222.71,2850540.94,2021731.66,1081751.46,4462652.85,3317839.4285714286,757249.9116840388,2629703.685,963998.5708312603,2549418.831666666,1117673.2840462183,98.28571428571429,32577.14285714286,0.4632574994404688,0.8924185072117832,0.0,36788.100096153845
2020-03-18,4361415.01,3636509.4,1,12.0,1,0,0,1,0,0,0,2,18,3,8,0,0,0,1,2593918.94,743168.5800000001,0.22269975706240994,552.0,6283.4793495934955,0.0,90.0,112.0,111.0,110.0,12.0,4.0,17.0,67.0,12.0,44.0,55.0,13.0,11.0,16.0,32.0,28.0,8.0,17.0,14.0,2.0,89.0,2.0,3.0,2.0,37.0,53.0,22.0,3337087.52,3.7232142857142856,305.66,4.638297872340425,9.0,37346.55,4.6,10.0,27849.0,19600.0,141749.0,210.9,18.0,13.0,206.0,315.0,173.0,15.0,95.0,133.0,69.0,36.0,18.0,13.0,104.0,87.0,498.0,419.0,35255.0,19557.0,9.0,7.0,37032.2,48653.08,2692451.6,2358428.94,740827.1799999997,668959.9100000001,3337087.52,3433278.78,2160515.74,1909614.63,3027388.85,2850540.94,1755344.65,4580736.76,3485921.1114285714,563290.4485525704,2800694.0285714283,847060.9016338611,2565637.051,1125694.7287166393,104.71428571428571,32559.714285714286,0.5445791290555465,0.17068570150057205,0.0,29795.424285714285
2020-03-19,4192556.63,3408251.62,1,12.0,1,0,0,1,0,0,0,3,19,3,8,0,0,0,1,3636509.4,724905.6099999999,0.1662088125844277,712.0,6103.340547945205,120512.03,109.0,135.0,135.0,132.0,17.0,1.0,21.0,81.0,15.0,57.0,54.0,24.0,12.0,23.0,33.0,28.0,10.0,29.0,13.0,2.0,108.0,2.0,6.0,4.0,45.0,62.0,28.0,4240902.98,3.5037037037037035,463.48,4.52542372881356,16.0,144927.9,4.230769230769231,13.0,36760.0,29877.0,197335.0,111.0,21.0,30.0,220.0,441.0,194.0,15.0,127.0,210.0,104.0,32.0,0.0,30.0,127.0,58.0,632.0,278.0,35504.0,23688.0,4.0,4.0,4227.09,22832.39,3791750.44,1488503.07,796613.0799999996,417766.45999999996,4361415.01,4588363.52,3433278.78,2333220.72,1906269.53,3027388.85,1591897.49,5766530.12,3618512.001428571,651208.2000896414,2975822.6271428573,900431.7488671965,2610104.5896666665,1170039.0936564931,109.14285714285714,32774.71428571428,0.2703352362198796,0.4406523991789161,0.027631406257759453,32306.77785185185
2020-03-20,4714923.6,4026187.52,1,12.0,1,0,0,1,0,0,0,4,20,3,8,0,0,0,1,3408251.62,784305.0099999998,0.18707082079413673,665.0,6118.05690140845,154715.49,102.0,136.0,136.0,135.0,18.0,7.0,24.0,71.0,16.0,51.0,58.0,27.0,9.0,19.0,33.0,34.0,11.0,30.0,12.0,1.0,111.0,2.0,7.0,3.0,44.0,59.0,33.0,4037841.14,3.5955882352941178,331.4,4.396694214876033,7.0,24246.36,4.416666666666667,12.0,28411.0,21646.0,120110.0,317.6,54.0,42.0,156.0,413.0,125.0,51.0,96.0,202.0,106.0,34.0,9.0,42.0,92.0,62.0,432.0,328.0,29460.0,21506.0,12.0,11.0,140752.47,60366.49,2369481.88,2040282.29,652328.6299999999,547587.6400000001,4192556.63,3021810.51,4588363.52,1511362.89,2587869.93,1906269.53,1604411.0,4408617.11,3561968.1599999997,564353.2499944598,3108632.335,934825.0313628875,2686314.1596666668,1196767.0048322908,110.42857142857143,31761.428571428572,-0.08626319346205588,1.1993514369397698,0.03690242104135872,30827.622279411764
2020-03-21,3786624.27,3364585.08,1,12.0,1,0,0,1,0,0,0,5,21,3,8,1,0,0,0,4026187.52,688736.0799999996,0.14607576674201034,694.0,6850.665098039216,301555.72,104.0,144.0,144.0,144.0,14.0,7.0,22.0,76.0,25.0,62.0,62.0,20.0,13.0,16.0,51.0,27.0,12.0,25.0,11.0,1.0,124.0,1.0,4.0,3.0,38.0,69.0,37.0,4413367.88,3.388888888888889,393.95,4.465648854961832,10.0,54075.75,4.375,8.0,31181.0,23354.0,159941.0,285.3,30.0,55.0,188.0,421.0,113.0,30.0,165.0,179.0,68.0,75.0,9.0,55.0,90.0,79.0,426.0,343.0,35810.0,22647.0,17.0,15.0,153951.19,44411.98,2401421.48,1655887.69,572229.5800000001,523365.25,4714923.6,2973651.06,3021810.51,1871812.61,2179252.94,2587869.93,1998393.15,3610928.89,3803841.458571429,650510.6528099214,3337458.1,905390.5501668621,2757215.9486666666,1252446.4299419418,117.85714285714286,32007.285714285714,0.5602975714052963,0.8219322174356728,0.06395771078878139,32742.524999999998
2020-03-22,3660217.49,3308325.46,1,12.0,1,0,0,1,0,0,0,6,22,3,8,1,0,0,0,3364585.08,422039.18999999994,0.11145525933049595,534.0,7152.5427049180325,312037.02,75.0,117.0,116.0,115.0,20.0,3.0,15.0,63.0,16.0,54.0,49.0,14.0,8.0,22.0,32.0,28.0,10.0,17.0,13.0,1.0,94.0,1.0,6.0,2.0,44.0,51.0,22.0,3474587.25,3.7094017094017095,249.62,4.705882352941177,5.0,34697.0,3.4285714285714284,7.0,36509.0,28725.0,155361.0,253.3,20.0,22.0,109.0,383.0,87.0,20.0,132.0,165.0,74.0,22.0,12.0,22.0,104.0,71.0,531.0,330.0,33227.0,21432.0,17.0,6.0,48830.159999999996,57813.479999999996,2639677.91,1484938.15,581616.0699999998,390344.1200000001,3786624.27,3221293.98,2973651.06,2407053.63,1875282.27,2179252.94,1553261.7,3582976.25,3919980.488571428,540932.3848984982,3474230.361428571,806142.6221054615,2810794.993,1261219.4231862875,121.71428571428571,32107.14285714286,0.2733922688292822,0.7375790577114009,0.08240506523769786,32364.31
2020-03-23,4599846.79,4217636.5,1,12.0,1,0,0,1,0,0,0,0,23,3,8,0,0,0,0,3308325.46,351892.03000000026,0.09613965043372334,536.0,6847.054769230769,439226.07,93.0,125.0,125.0,123.0,15.0,11.0,17.0,69.0,13.0,55.0,49.0,21.0,15.0,12.0,29.0,30.0,9.0,30.0,11.0,0.0,100.0,3.0,7.0,4.0,47.0,58.0,20.0,3220991.42,3.328,445.68,4.63063063063063,0.0,0.0,3.6363636363636362,11.0,30641.0,24575.0,107852.0,298.8,24.0,6.0,111.0,395.0,99.0,24.0,139.0,167.0,83.0,12.0,6.0,6.0,104.0,90.0,505.0,397.0,30813.0,24980.0,11.0,8.0,45733.899999999994,54703.630000000005,3158330.02,2298912.93,667632.3900000001,517698.48999999976,3660217.49,3825962.41,3221293.98,2614688.4,2816611.42,1875282.27,1516895.67,4240123.5,3982683.8471428566,466804.57547850144,3563742.0657142852,745850.5344344301,2870292.833666667,1257661.9427011097,124.71428571428571,31737.714285714286,0.136256893262502,0.9518221595514792,0.11999999213161511,29281.73992
2020-03-24,3777061.29,3491500.34,1,12.0,1,0,0,1,0,0,0,1,24,3,8,0,0,0,0,4217636.5,382210.29000000004,0.08309196098246568,758.0,6067.830641025641,551981.57,103.0,147.0,147.0,144.0,18.0,7.0,18.0,80.0,24.0,64.0,62.0,21.0,18.0,18.0,46.0,26.0,12.0,27.0,12.0,2.0,120.0,5.0,7.0,1.0,54.0,65.0,28.0,4047865.22,3.1360544217687076,502.92,4.3046875,21.0,125979.20999999999,4.285714285714286,14.0,30524.0,24293.0,144878.0,142.6,38.0,1.0,203.0,516.0,165.0,38.0,184.0,212.0,103.0,38.0,17.0,1.0,112.0,105.0,552.0,505.0,27849.0,21963.0,9.0,0.0,37346.55,0.0,2593918.94,2943311.48,743168.5800000001,717136.1400000001,4599846.79,3337087.52,3825962.41,2160515.74,3660447.62,2816611.42,1299670.93,4446564.37,4093238.758571428,512869.51560396695,3705539.093571428,740225.0092455399,2929734.0126666664,1296576.0065531603,130.85714285714286,31696.428571428572,0.2022718200203122,0.6331137328130269,0.11999999026054517,31291.474761904763
2020-03-25,5473119.8,4913905.47,1,12.0,1,0,0,1,0,0,0,2,25,3,8,0,0,0,0,3491500.34,285560.9500000002,0.07560400217916512,630.0,6128.677164179105,453247.4,84.0,130.0,130.0,130.0,12.0,7.0,26.0,68.0,17.0,54.0,52.0,24.0,11.0,18.0,30.0,36.0,12.0,23.0,11.0,1.0,105.0,1.0,9.0,3.0,39.0,65.0,26.0,3323813.89,2.9384615384615387,390.33,4.504273504273504,9.0,41426.11,3.933333333333333,15.0,37460.0,28572.0,181911.0,184.5,48.0,27.0,154.0,401.0,115.0,48.0,150.0,107.0,134.0,39.0,10.0,27.0,135.0,133.0,712.0,666.0,36760.0,24177.0,16.0,11.0,144927.9,43543.25,3636509.4,3894010.08,724905.6099999999,1019658.9000000004,3777061.29,4361415.01,3337087.52,3433278.78,4913668.98,3660447.62,962186.25,5345042.2,4156092.154285714,424020.5362134591,3821006.632857143,591899.7810675944,2933621.135,1299014.7291469483,133.42857142857142,33069.42857142857,0.13184364130791512,0.03185776224821377,0.12000001196697553,29054.317615384614
