date,Revenue,COGS,total_quantity,avg_unit_price,total_discount,unique_items,order_count,unique_customers,unique_zips,orders_payment_apple_pay,orders_payment_bank_transfer,orders_payment_cod,orders_payment_credit_card,orders_payment_paypal,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,orders_status_cancelled,orders_status_created,orders_status_delivered,orders_status_paid,orders_status_returned,orders_status_shipped,orders_region_Central,orders_region_East,orders_region_West,total_payment_value,avg_installments,total_shipping_fee,avg_delivery_days,return_quantity,refund_amount,returns_reason_changed_mind,returns_reason_defective,returns_reason_late_delivery,returns_reason_not_as_described,returns_reason_wrong_size,avg_rating,total_reviews,total_sessions,total_unique_visitors,total_page_views,avg_bounce_rate,avg_session_duration_sec,traffic_sessions_direct,traffic_sessions_email_campaign,traffic_sessions_organic_search,traffic_sessions_paid_search,traffic_sessions_referral,traffic_sessions_social_media,max_discount_value,has_stackable,avg_min_order_value,active_promos_count,promo_categories_covered,promo_type_percentage,promo_type_fixed,promo_channel_email,promo_channel_online,promo_channel_all_channels,promo_channel_in_store,promo_channel_social_media,total_stock_on_hand,total_units_received,avg_stockout_days,avg_days_of_supply,avg_fill_rate,avg_sell_through_rate,items_stockout,items_overstock,items_reorder,new_customers_count,new_cust_acq_direct,new_cust_acq_email_campaign,new_cust_acq_organic_search,new_cust_acq_paid_search,new_cust_acq_referral,new_cust_acq_social_media,new_cust_age_18-24,new_cust_age_25-34,new_cust_age_35-44,new_cust_age_45-54,new_cust_age_55+,new_cust_gen_Female,new_cust_gen_Male,new_cust_gen_Non-binary,avg_product_price,avg_product_cogs,unique_colors,unique_sizes,qty_category_Casual,qty_category_GenZ,qty_category_Outdoor,qty_category_Streetwear,qty_segment_Activewear,qty_segment_All-weather,qty_segment_Balanced,qty_segment_Everyday,qty_segment_Performance,qty_segment_Premium,qty_segment_Standard,qty_segment_Trendy
2021-07-06,1616214.16,1626948.22,242,6578.019831,290918.56,44,56,55,55,6,2,10,25,13,26,21,9,8,5,17,9,8,9,5,0,45,1,5,0,18,25,13,1325295.6,3.482142857,213.91,4.3,43,370721.8,3,4,0,4,1,4.057142857,35,31012,23158,156722,0.00358,154.2,0,0,31012,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,52,4,7,19,6,2,14,12,15,14,8,3,28,23,1,7994.86143,6632.956638,10,4,18,8,50,166,50,18,98,49,19,0,0,8
2021-07-07,1741509.6,1715092.93,302,5924.490299,313471.73,51,64,64,64,5,5,7,35,12,33,25,6,4,9,22,10,6,13,10,0,49,1,4,0,22,31,11,1428037.87,3.125,244.55,4.320754717,11,75895.53,0,1,0,2,3,4.230769231,26,30311,24007,123602,0.00322,297.9,0,30311,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,58,3,8,9,14,8,16,7,11,13,20,7,29,28,1,7226.834739,5956.154238,10,4,17,41,41,203,32,17,88,54,47,9,14,41
2021-07-08,2563149.38,2518109.42,393,6339.861222,461366.88,67,86,86,84,12,4,10,48,12,27,45,14,7,9,30,19,7,14,8,3,69,1,3,2,34,37,15,2101782.5,3.73255814,401.28,4.5,12,75502.25,0,1,1,2,3,4.333333333,18,33426,25458,118185,0.00361,145.3,0,0,0,33426,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,51,2,6,14,11,5,13,10,11,14,11,5,26,23,2,7715.208819,6233.049866,10,4,26,24,81,262,75,26,119,88,49,6,6,24
2021-07-09,2685812.87,2706650.91,455,5993.564623,483446.38,79,98,98,98,16,6,12,48,16,37,46,15,7,13,31,19,9,19,10,7,69,2,3,7,35,39,24,2202366.49,3.479591837,343.62,4.670886076,14,129426.77,0,0,1,1,2,3.896551724,29,34217,25366,174288,0.00546,162.7,0,0,34217,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,59,8,6,13,7,9,16,8,23,9,11,8,29,29,1,7317.10117,6039.556387,10,4,13,33,93,316,92,6,123,112,68,8,13,33
2021-07-10,2524108.8,2448068.41,436,6097.094211,454339.58,73,91,91,90,12,2,16,52,9,30,39,22,4,10,32,19,4,22,12,0,68,3,5,3,31,40,20,2069769.22,3.274725275,238.24,4.618421053,27,180139.49,1,1,2,4,5,4.047619048,21,31779,22917,150809,0.00565,120,0,0,0,0,31779,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,51,6,6,16,10,3,10,10,13,13,10,5,29,18,4,7434.068181,6023.692082,10,4,33,34,100,269,84,30,104,98,55,19,12,34
2021-07-11,2592712.85,2553763.2,412,6164.648636,466688.28,70,86,85,85,10,3,14,48,11,33,37,16,7,10,18,16,14,21,11,0,69,3,0,3,28,41,17,2126024.57,3.441860465,371.23,4.416666667,21,87894.72,1,2,1,4,1,3.384615385,13,30443,23946,142310,0.00553,163.7,0,0,30443,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,60,7,8,16,9,7,13,12,18,10,11,9,29,24,7,7521.129036,5980.385756,10,4,25,41,71,275,68,25,123,117,27,3,8,41
2021-07-12,3123873.5,3108780,480,6478.715769,562297.22,65,95,92,89,8,5,14,52,16,42,41,12,16,9,24,24,7,15,6,2,74,4,4,5,36,45,14,2561576.28,4.031578947,363.6,4.493975904,21,117467.76,1,3,0,2,2,4.035714286,28,34467,27984,123706,0.00358,100.9,0,34467,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,50,4,7,12,9,7,11,10,10,19,8,3,19,29,2,7923.000424,6385.292881,10,4,16,31,113,320,113,16,164,106,50,0,0,31
2021-07-13,2650746.43,2549076.58,428,6110.16967,477134.36,70,85,85,85,7,6,7,52,13,37,44,4,9,11,21,24,9,11,7,1,67,0,6,4,26,37,22,2173612.07,3.011764706,352.25,4.649350649,36,245007.2,2,1,2,3,3,3.666666667,18,34885,25203,146821,0.00502,244.7,0,0,34885,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,37,4,5,10,9,4,5,4,13,11,6,3,16,21,0,7439.147293,5824.162388,10,4,43,66,81,238,69,43,121,73,38,12,6,66
2021-07-14,2970833.54,2785803.91,500,6129.132212,534750,78,104,104,101,7,11,15,52,19,45,51,8,7,7,29,18,12,31,13,2,78,1,6,4,39,52,13,2436083.54,3.317307692,258.72,4.352272727,23,140740.59,4,1,0,3,3,3.958333333,24,38621,27441,155193,0.00534,304.3,0,0,38621,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,54,4,6,21,8,4,11,6,25,15,4,4,30,23,1,7460.72681,5818.818226,10,4,11,55,95,339,83,7,106,152,79,16,2,55
2021-07-15,3628282.86,3639556.87,591,6184.521077,653090.9,92,126,126,125,16,6,18,68,18,55,55,16,8,15,40,24,16,23,14,2,97,4,2,7,46,55,25,2975191.96,3.26984127,471.15,4.518867925,6,53081,1,0,0,1,2,3.851851852,27,34804,27447,145288,0.00401,304.9,0,0,34804,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,56,3,9,15,14,4,11,9,16,14,11,6,26,26,4,7539.440248,6226.436515,10,4,31,67,72,421,51,31,147,154,92,21,28,67
2021-07-16,2768513.94,2780496.25,430,6415.514151,498332.54,76,103,103,103,13,4,11,60,15,41,46,16,12,15,28,13,12,23,8,1,81,2,8,3,40,44,19,2270181.4,3.495145631,470.87,4.293478261,30,218484.98,2,3,3,2,2,4.08,25,33529,24745,133076,0.00399,300.8,0,33529,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,46,3,4,11,9,5,14,6,14,15,8,3,27,17,2,7815.013436,6446.998554,10,4,17,61,58,294,36,17,132,115,45,22,2,61
2021-07-17,2453122.24,2399937.97,402,5988.10268,441562.02,72,94,94,92,8,4,18,50,14,40,41,13,11,8,32,18,13,12,6,3,76,3,2,4,40,35,19,2011560.22,3.64893617,457.38,4.524390244,22,138454.58,0,1,1,1,4,3.416666667,12,34590,25085,138564,0.00435,153.7,0,34590,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,54,2,11,17,11,7,6,7,12,17,15,3,28,25,1,7298.379444,5799.067959,10,4,10,28,49,315,39,10,104,127,75,10,9,28
2021-07-18,2827723.47,2930478.35,413,6532.439072,508990.26,72,95,95,95,8,7,8,58,14,33,51,11,6,12,31,18,10,18,11,1,72,1,5,5,33,37,25,2318733.21,3.6,491.34,4.87804878,16,113306.37,2,0,1,1,1,4.166666667,18,38368,30559,130106,0.00372,134.7,0,38368,0,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,60,5,8,18,10,8,11,11,11,18,12,8,27,31,2,7957.64003,6709.270484,10,4,16,38,61,298,47,16,161,71,48,14,18,38
2021-07-19,2859598.56,2696150.18,418,6379.257128,348632.94,67,92,92,90,9,2,13,51,17,40,44,8,7,13,29,18,6,19,8,0,72,5,5,2,33,39,20,2510965.62,3.141304348,472.89,4.46835443,11,71688.1,0,2,0,0,6,3.9,20,34197,26768,167299,0.00495,178.7,0,0,0,0,0,34197,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,56,2,3,17,13,9,12,6,13,21,11,5,29,25,2,7343.563749,5948.023906,10,4,43,35,63,277,41,43,128,69,59,22,21,35
2021-07-20,3389960.06,3045138.98,450,7332.367474,277359.48,71,94,94,92,10,4,14,50,16,38,42,14,9,8,36,19,9,13,8,2,73,3,3,5,32,48,14,3112600.58,3.638297872,251.28,4.037037037,7,45310.26,1,1,0,0,2,4.315789474,19,30516,22658,113914,0.00324,117.5,0,0,30516,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,53,8,8,13,7,8,9,7,17,16,9,4,24,26,3,8072.979941,6552.779121,10,4,23,52,64,311,29,23,186,63,56,35,6,52
2021-07-21,3336465.66,2928248.05,460,7370.2354,128538.73,73,99,99,98,10,4,17,49,19,37,48,14,12,12,29,21,12,13,7,2,83,3,3,1,29,52,18,3207926.93,3.090909091,321.06,4.517241379,14,76592.16,0,3,1,1,2,3.588235294,17,33646,23848,179592,0.00372,144.2,0,0,33646,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,63,3,4,21,12,8,15,9,14,15,13,12,27,34,2,7687.147332,6478.421574,10,4,55,61,33,311,40,48,174,63,52,0,22,61
2021-07-22,4388007.92,3796262.13,588,7339.327737,137770.65,94,131,131,129,10,4,17,76,24,54,62,15,16,14,37,22,19,23,8,4,107,2,4,6,46,60,25,4250237.27,3.488549618,407.47,4.735042735,10,59515.23,0,2,0,1,0,3.785714286,14,32412,25523,158492,0.00341,131.8,0,0,32412,0,0,0,18,1,0,1,0,1,0,0,0,0,0,1,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,52,1,7,20,11,4,9,9,20,14,4,5,33,18,1,7609.623589,6317.088072,10,4,15,36,119,418,102,15,202,156,44,17,16,36
2021-07-23,4385215.41,3753800.99,553,7955.568142,0,79,109,108,108,9,3,11,64,22,36,58,15,10,16,24,24,14,21,12,2,87,4,3,1,36,47,26,4385215.41,3.311926606,298.89,4.648351648,7,110249.28,0,1,0,0,1,4.047619048,21,32445,26329,134930,0.00425,202.6,0,0,0,0,0,32445,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,56,8,7,14,8,2,17,10,14,17,5,10,27,28,1,7977.929328,6745.073254,10,4,8,65,84,396,63,8,204,76,92,21,24,65
2021-07-24,2294305.45,1930929.33,348,6994.829136,0,65,79,79,78,6,3,9,45,16,32,35,12,4,13,18,23,9,12,11,3,48,5,8,4,32,28,19,2294305.45,3.569620253,181.38,4.516666667,21,109841.65,1,0,1,2,2,3.714285714,14,31592,25814,118083,0.00556,300.8,0,0,31592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,54,5,2,16,13,7,11,6,16,15,14,3,34,20,0,6972.064317,5888.089339,10,4,25,24,60,239,43,25,74,96,55,17,14,24
2021-07-25,2549303.61,2173412.06,302,8018.78029,0,56,68,67,67,8,2,9,45,4,34,30,4,5,5,22,9,5,22,5,1,52,6,3,1,24,33,11,2549303.61,3.308823529,251.45,4.339285714,19,93389.3,2,1,0,2,2,3.769230769,13,35455,26715,120481,0.00497,179.7,0,0,0,0,35455,0,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,59,5,3,18,7,3,23,7,15,19,7,11,32,25,2,8038.482807,6755.184465,10,4,5,28,23,246,21,5,114,96,20,2,16,28
2021-07-26,3676952.36,2918564.14,511,7271.917248,0,79,102,100,100,10,6,18,56,12,41,52,9,13,7,34,22,10,16,5,2,82,3,9,1,36,45,21,3676952.36,3.245098039,274.28,4.52173913,16,67975.34,0,1,1,2,1,4.416666667,12,33451,23825,147504,0.00354,148.6,0,0,0,33451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,54,5,7,14,11,5,12,13,15,16,6,4,19,32,3,7268.711227,5772.960928,10,4,38,45,74,354,70,38,147,162,38,4,7,45
2021-07-27,3460197.23,2857159.07,414,8694.947841,0,64,86,86,86,8,2,13,53,10,46,33,7,9,9,22,20,7,19,6,5,67,1,6,1,34,39,13,3460197.23,3.081395349,272.67,4.527027027,9,62809.08,1,1,1,1,1,3.55,20,33644,23932,164830,0.00456,191.4,0,0,33644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,34,3,2,10,8,2,9,5,14,6,4,5,17,17,0,8652.161396,7197.219723,10,4,21,17,78,298,65,21,139,98,53,13,8,17
2021-07-28,4046860.27,3235448.81,556,7171.570424,0,93,112,111,111,11,6,19,52,24,43,52,17,9,15,29,26,15,18,12,2,85,1,7,5,31,54,27,4046860.27,2.964285714,380.25,4.412371134,14,99846.7,0,2,2,2,2,4.285714286,21,34683,25833,113756,0.00361,264.4,0,0,0,0,0,34683,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,60,5,10,15,12,7,11,10,17,19,9,5,30,24,6,7179.236783,5792.09189,10,4,11,37,112,396,79,11,141,178,75,33,2,37
2021-07-29,5547857.68,4566302.38,728,7426.194268,0,106,148,147,146,8,8,26,85,21,60,75,13,13,19,39,32,12,33,18,4,114,2,5,5,43,73,32,5547857.68,3.527027027,474.45,4.467741935,20,98386.52,2,0,0,0,2,4.052631579,19,32982,24449,136497,0.00446,184.2,0,0,0,32982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,40,1,4,8,11,6,10,11,9,9,7,4,24,15,1,7432.077879,6176.304103,10,4,13,71,124,520,113,13,218,165,112,11,25,71
2021-07-30,6548042.77,6322433.77,989,6854.160769,12300,140,217,216,213,26,12,34,116,29,85,103,29,22,24,71,38,21,41,18,2,177,6,9,5,64,106,47,6535742.77,3.658986175,476.46,4.455497382,15,135662,1,0,1,2,1,4,12,36061,26735,140586,0.00362,296,0,0,36061,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,116042,6605,1.242307692,952.5671154,0.958589808,0.155459808,364,382,0,61,2,8,13,12,12,14,7,14,17,10,13,38,23,0,8065.421134,6567.194153,10,4,55,73,154,707,119,55,283,244,149,35,31,73
2021-07-31,5256382.47,5446793.9,884,5793.985025,14000,122,195,195,192,22,8,23,108,34,67,97,31,17,25,56,45,13,39,15,5,146,8,16,5,76,87,32,5242382.47,3.676923077,777.27,4.538922156,7,48497.4,0,0,0,1,1,4.08,25,29917,22395,154337,0.00531,314,0,29917,0,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,57,2,8,19,10,7,11,10,18,17,9,3,23,32,2,7476.000462,6198.371224,10,4,34,112,159,579,137,34,252,239,80,22,8,112
2021-08-01,3652376.75,4109973.08,708,5306.257208,15700,110,149,149,148,14,4,21,83,27,52,71,26,14,18,36,39,15,27,7,5,117,3,12,5,43,78,28,3636676.75,3.691275168,500.39,4.835820896,25,175155.68,1,1,1,2,2,4.277777778,18,37105,27725,195190,0.0039,187.9,0,0,0,37105,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,71,3,9,26,9,8,16,6,23,17,18,7,37,31,3,7269.873513,5999.870833,10,4,64,39,118,487,89,64,166,209,90,29,22,39
2021-08-02,4399616.65,4886236.3,731,5710.177636,15750,105,159,158,156,10,9,24,89,27,51,79,29,9,23,48,36,16,27,14,2,124,9,8,2,44,83,32,4383866.65,3.477987421,414.98,4.597014925,10,77358.47,0,0,0,1,1,4,16,42139,33273,143292,0.00425,264.2,42139,0,0,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,44,2,7,11,15,2,7,7,13,11,8,5,20,21,3,8096.738305,6610.446336,10,4,28,35,138,530,97,28,237,164,109,41,20,35
2021-08-03,2422462.49,3359505.36,557,4211.490732,20100,97,121,121,121,13,3,18,65,22,48,51,22,8,15,37,31,12,18,11,4,93,4,5,4,39,55,27,2402362.49,3.123966942,641.42,4.274509804,10,80324.22,1,0,1,0,2,4.363636364,11,34871,28444,134855,0.00349,174.5,0,0,34871,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,46,2,3,16,12,4,9,8,15,7,10,6,28,16,2,7550.863667,5969.369702,10,4,51,42,62,402,42,51,155,119,107,20,21,42
2021-08-04,1157658.1,1697391.73,274,4521.928308,8700,50,65,65,65,15,4,12,23,11,25,28,12,4,5,23,12,4,17,3,0,58,1,3,0,26,27,12,1148958.1,3.446153846,377.63,4.901639344,20,110065.47,0,2,2,1,1,4.277777778,18,42489,31819,211792,0.00371,183.6,0,0,0,0,0,42489,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,53,6,2,14,9,11,11,7,22,14,7,3,24,22,7,7952.357017,6573.299946,10,4,20,49,31,174,29,20,87,51,23,2,13,49
2021-08-05,1482037.52,2026425.65,340,4273.616375,10450,61,76,76,75,8,11,5,39,13,30,32,14,4,6,25,19,7,15,7,2,57,3,6,1,22,41,13,1471587.52,4.171052632,293.12,4.6875,21,142985.57,0,2,0,0,5,4.076923077,13,37593,29342,166972,0.00505,278.1,0,0,0,37593,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,42,6,4,18,7,1,6,6,12,13,10,1,21,19,2,7577.184117,6022.739751,10,4,36,42,53,209,51,36,111,53,31,2,14,42
2021-08-06,1591502.8,2374360.64,381,4046.739655,12400,73,81,81,80,9,3,14,48,7,25,44,12,4,9,21,22,12,13,5,2,57,3,8,6,25,33,23,1579102.8,3.50617284,386.52,4.647887324,7,29171.18,2,0,0,2,1,4.074074074,27,41901,33170,150778,0.00563,245.9,41901,0,0,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,57,4,5,19,11,7,11,6,21,12,11,7,30,26,1,7031.652853,5806.942721,10,4,20,46,67,248,61,14,82,105,35,12,26,46
2021-08-07,1632328.25,2336736.46,363,4394.913562,11150,57,70,70,70,11,0,5,41,13,29,30,11,4,11,23,17,1,14,8,4,55,1,2,0,18,22,30,1621178.25,3.585714286,236.44,4.736842105,8,95060.68,0,0,0,0,2,3.681818182,22,36018,27276,115308,0.00436,168.8,0,0,36018,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,65,4,9,32,11,2,7,12,18,16,8,11,38,26,1,7431.936223,6118.413227,10,4,30,26,84,223,57,30,103,56,46,27,18,26
2021-08-08,1411882.22,1918090.72,338,4447.613662,9750,56,68,66,66,10,2,7,34,15,26,27,15,5,6,18,16,6,17,7,0,57,1,3,0,18,34,16,1402132.22,4.191176471,228.67,4.466666667,13,62766.13,0,1,2,1,2,3.916666667,12,39567,31128,138739,0.0041,211.9,0,0,0,39567,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,59,3,3,24,17,3,9,10,17,13,12,7,22,37,0,7697.912433,6176.994196,10,4,13,40,90,195,86,8,73,97,23,9,2,40
2021-08-09,1376421.76,2167285.81,294,4708.651385,11650,49,64,64,64,5,2,12,38,7,28,23,13,5,9,17,11,4,18,8,1,49,2,4,0,24,29,11,1364771.76,3.421875,204.61,4.490566038,15,159249.92,1,2,0,1,2,4.04,25,39113,27660,163795,0.00488,116.1,0,0,0,39113,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,62,5,9,16,16,5,11,12,18,17,10,5,26,33,3,8817.530451,7268.378167,10,4,11,20,30,233,30,11,143,50,33,0,7,20
2021-08-10,1581357.61,2246981.07,376,4304.467931,12950,69,84,83,81,8,5,18,36,17,26,38,20,6,15,23,17,6,17,4,4,74,0,1,1,17,47,20,1568407.61,3.19047619,409.82,4.631578947,10,56458.92,0,0,0,2,2,4.357142857,14,39302,29245,155199,0.0052,265.9,0,0,39302,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,59,10,7,12,8,8,14,11,18,11,13,6,25,33,1,7411.257896,6038.979736,10,4,15,21,81,259,73,14,131,68,54,9,6,21
2021-08-11,1740229.21,2604985.61,394,4397.775909,13650,70,86,85,83,8,4,17,47,10,27,48,11,7,6,36,16,9,12,7,5,66,2,6,0,24,37,25,1726579.21,3.255813953,381.04,4.833333333,20,139219.32,4,0,2,0,3,4.230769231,13,30995,24667,159578,0.00536,156.9,30995,0,0,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,51,3,7,15,10,6,10,10,14,11,10,6,26,24,1,8044.279579,6679.743673,10,4,12,42,67,273,53,12,131,78,45,14,19,42
2021-08-12,2480973.68,3548924.53,592,4218.700794,17950,90,117,115,111,14,9,26,54,14,49,57,11,9,14,29,25,15,25,11,2,87,4,10,3,40,44,33,2463023.68,3.076923077,557.1,4.54,29,132806.08,1,3,1,3,0,4.166666667,12,38269,29771,208637,0.00442,210.7,0,0,0,38269,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,43,2,3,11,14,6,7,10,13,8,10,2,17,24,2,7332.657261,6069.745817,10,4,38,28,167,359,157,38,184,124,37,10,14,28
2021-08-13,2199306.57,3444159.74,442,4821.51402,18250,70,99,99,99,12,2,12,60,13,35,53,11,6,11,37,14,14,17,5,5,77,3,4,5,34,44,21,2181056.57,3.212121212,467.81,4.313953488,14,74824.74,0,1,0,3,2,3.777777778,18,37306,29688,123156,0.00537,316.2,0,0,37306,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,48,1,5,22,6,6,8,9,14,10,10,5,25,23,0,9019.303038,7465.68925,10,4,33,24,20,365,16,33,186,136,38,4,5,24
2021-08-14,1494099.71,1993428.41,372,4082.476,11400,70,82,82,81,10,6,9,43,14,35,35,12,9,13,27,10,7,16,9,2,62,0,6,3,28,34,20,1482699.71,3.780487805,287.99,4.830985915,19,114229,1,0,2,0,3,4,27,37592,29767,175016,0.00491,177.1,0,0,37592,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,45,5,4,12,13,4,7,6,7,15,12,5,20,21,4,7057.8966,5523.661806,10,4,23,49,72,228,56,23,72,86,51,16,19,49
2021-08-15,1862118.62,2645589.05,416,4453.824886,13800,62,82,82,82,12,5,19,34,12,37,30,15,6,10,20,21,8,17,15,3,62,0,0,2,34,31,17,1848318.62,3.109756098,313.42,4.609375,22,128741.6,0,2,0,2,4,4.3125,16,39171,29071,146883,0.00444,256.6,0,39171,0,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,53,6,4,21,8,3,11,7,15,12,14,5,22,28,3,7780.676804,6367.945723,10,4,28,40,72,276,68,28,108,116,37,4,15,40
2021-08-16,2220064.67,3319453.91,452,4732.268913,16900,64,91,90,90,12,4,16,46,13,29,48,14,8,9,25,26,9,14,8,4,66,2,10,1,34,44,13,2203164.67,3.505494505,480.02,4.467532468,17,161442.76,1,0,1,2,3,4.166666667,18,42739,32073,186199,0.00569,263.5,0,0,42739,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,61,6,6,19,9,13,8,5,16,23,13,4,28,31,2,8482.446386,7003.973464,10,4,33,36,45,338,23,33,202,85,51,22,0,36
2021-08-17,2263302.37,3320429.89,497,4603.451373,16700,82,97,96,94,12,3,14,48,20,50,36,11,4,11,26,23,11,22,13,2,67,7,6,2,36,39,22,2246602.37,4.443298969,225.31,4.626666667,8,37458.76,0,0,1,1,2,3.5,16,35832,25317,135797,0.00361,205.1,0,0,35832,0,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,47,1,5,14,12,8,7,8,8,11,13,7,22,22,3,8217.739686,6754.954933,10,4,30,41,92,334,83,19,135,149,42,20,8,41
2021-08-18,1875383.97,2630473.94,436,4275.129355,14500,76,84,83,83,12,4,12,43,13,32,40,12,5,10,27,16,11,15,12,2,64,3,2,1,29,38,17,1860883.97,4.035714286,276.63,4.880597015,7,33203.13,0,0,1,1,2,4.208333333,24,33929,26293,149882,0.00376,162.6,0,0,0,33929,0,0,50,0,200000,1,1,0,1,0,1,0,0,0,114666,5104,1.054968288,1382.082452,0.964835095,0.144248626,311,352,0,42,2,2,21,9,4,4,3,19,7,10,3,23,18,1,7394.773495,6022.495119,10,4,29,45,72,290,58,29,130,99,49,14,12,45
